gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,No,33,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Two year,No,Credit card (automatic),118.75,18.8,No
Male,1,No,No,32,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,117.76,24.974428553123744,Yes
Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,118.75,8684.8,No
Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,58.64,8684.8,Yes
Male,0,Yes,Yes,68,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,37.95,8628.824611814933,Yes
Female,0,No,No,35,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,39.71,136.83149265765996,No
Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,1931.233967711922,No
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.28,773.8414391242161,Yes
Female,0,No,No,18,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),114.54,18.8,No
Male,0,No,No,7,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.89,5812.755421100499,No
Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,74.39,2058.25231725491,No
Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),24.58,216.0093002592114,No
Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),118.75,18.8,Yes
Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.56,842.6920408875613,No
Female,0,No,Yes,72,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),118.75,8684.8,No
Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),66.55,18.8,Yes
Male,0,Yes,Yes,40,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.18,18.8,No
Male,0,No,Yes,43,No,No,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,56.77,2077.1897811793,No
Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.01,545.0935467086654,No
Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),118.75,1265.7021098550595,Yes
Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.62,2691.307269719921,No
Female,0,Yes,Yes,7,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),102.05,4440.749399028178,No
Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,27.48,137.35498092317468,No
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.67,682.1108111154382,No
Male,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.14,416.8924923546526,No
Female,0,Yes,No,66,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,168.69570734495494,Yes
Female,0,No,No,29,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,114.25,18.8,Yes
Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,117.67,1871.1171883765405,No
Male,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),30.22,18.8,No
Male,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.74,1690.8494855521342,No
Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,Yes,Two year,No,Bank transfer (automatic),29.95,148.27172200367357,Yes
Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,73.58,399.053654837947,Yes
Male,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.57,307.9999016955171,No
Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),31.15,48.551052344860494,No
Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.6,18.8,No
Female,1,Yes,Yes,46,Yes,No,No,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),87.09,8119.954834507026,No
Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),108.54,20.5070904983549,No
Female,0,No,No,45,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,66.48,18.8,No
Male,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),118.75,5768.353948861528,Yes
Male,0,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),51.11,18.8,No
Male,1,No,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,73.04,7633.820447156492,No
Male,1,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,49.25,8641.42296430821,No
Male,0,No,No,0,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.21,496.5580350686446,Yes
Male,1,No,Yes,35,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.78,18.8,No
Male,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,118.75,181.22963369648372,No
Male,0,Yes,Yes,3,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,81.05,18.8,No
Male,0,No,No,58,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,3934.046329199441,No
Male,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,68.97,1953.7997615167674,No
Male,0,Yes,No,7,Yes,No,No,Yes,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),118.75,1120.1336167550648,No
Female,0,No,No,1,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),48.42,18.8,No
Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.11,18.8,No
Male,0,No,No,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,117.6,18.8,No
Male,0,No,No,60,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.11,174.0465137849519,Yes
Male,0,Yes,Yes,20,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.92,125.29937112938521,No
Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.04,18.8,Yes
Male,1,No,No,66,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.09,18.8,Yes
Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.65,18.8,No
Male,0,No,No,21,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),45.64,638.630849069466,No
Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.3,18.8,No
Male,1,Yes,Yes,72,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.47,4912.63153338673,No
Female,0,No,No,4,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,114.09,18.8,No
Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),94.73,8684.8,Yes
Male,1,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),118.75,6626.238671757496,No
Male,0,No,No,6,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.07,18.8,Yes
Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.97,144.21666347347747,No
Male,0,Yes,Yes,72,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,98.17,18.8,No
Female,1,No,No,6,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.32,18.8,Yes
Female,0,No,No,30,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),33.68,465.54774102043484,No
Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,80.6,2488.0197529779575,No
Male,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.98,1183.1458752605977,No
Male,0,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,70.31,5153.216980390656,No
Female,0,Yes,No,69,Yes,No,DSL,Yes,No internet service,No,Yes,Yes,No,One year,Yes,Credit card (automatic),30.05,18.8,No
Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,104.09,18.8,No
Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,99.03,1009.1298000436127,Yes
Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,71.06,1293.3305083684595,No
Male,1,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.59,3825.0086164026843,Yes
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,96.31,2860.129763489262,No
Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.79,18.8,No
Male,0,No,No,0,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,89.72,18.8,Yes
Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,92.98,2175.5228181057464,No
Male,0,No,No,7,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),27.27,18.8,No
Male,0,No,Yes,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),88.07,763.9371908851833,No
Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.97,18.8,No
Male,1,Yes,No,7,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,62.47,1782.548554999339,No
Male,0,No,No,38,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,117.41,3333.819553918528,Yes
Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,18.8,No
Female,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,118.75,1852.365519694933,No
Male,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.25,18.8,No
Male,1,No,Yes,0,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,69.85,4007.901219668096,Yes
Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.25,18.8,No
Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),118.75,8132.249838185168,No
Male,1,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.3,4219.89010833346,No
Male,0,Yes,No,72,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),73.53,18.8,No
Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,One year,No,Credit card (automatic),28.63,18.8,No
Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),18.25,613.6524861189301,No
Male,0,Yes,No,47,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Two year,Yes,Electronic check,27.76,18.8,No
Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),116.57,2386.0034739515836,Yes
Male,0,Yes,No,14,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,51.54,270.1038370614897,Yes
Female,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,118.75,4024.5835154973774,No
Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,26.34,18.8,No
Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),101.43,6148.337745616799,No
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,75.5,8364.859167504037,No
Male,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.42,18.8,No
Male,0,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,73.41,18.8,No
Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),100.07,8134.996445507746,No
Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.19,18.8,No
Female,0,No,No,0,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.88,18.8,No
Male,0,Yes,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.59,1259.2400204881528,No
Male,0,No,No,36,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.1,4517.355489793543,No
Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,42.82,6820.642941456003,No
Male,0,No,Yes,72,Yes,Yes,No,No,No,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,118.75,1098.3765172860628,Yes
Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,62.87,18.8,Yes
Male,0,No,No,60,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.36,18.8,Yes
Male,0,No,Yes,72,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,88.23,736.473083760384,No
Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,18.8,No
Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.62,18.8,No
Male,1,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,96.38,300.89701925964727,No
Male,1,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,42.22,18.8,Yes
Male,0,No,No,0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.9,18.8,Yes
Male,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.69,163.22222765220977,No
Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,8684.8,No
Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,118.75,796.9357468636642,Yes
Female,0,No,No,5,No,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,111.31,18.8,Yes
Male,0,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),98.42,4101.56999796253,No
Male,0,Yes,No,50,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),102.48,5681.604245817032,Yes
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),52.05,8621.718096297556,No
Male,1,No,No,0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),42.98,1393.117742817578,No
Male,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.85,832.8089467652906,No
Female,0,No,No,72,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.75,6063.245626388709,No
Female,1,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,118.75,18.8,Yes
Female,0,Yes,No,65,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.51,41.02258682474087,Yes
Female,1,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),42.02,1837.7892889820928,No
Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.1,353.05648797755947,No
Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.44,799.0229479150379,No
Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),68.49,181.32347001101826,No
Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.18,4682.2428731895325,No
Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,618.8807306155938,No
